userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
1166,1612980000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
1167,1612020000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,4
1168,1612130000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,2
1169,1612200000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1170,1612480000000,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,1
1171,1612530000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,2,8,6,14
1172,1612870000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,google.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,1,0,1
1173,1612900000000,1,TRUE,/,Android,TRUE,Chrome,77,658,320,facebook.com,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1
1174,1612990000000,1,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,3,0,4
1175,1613070000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,3,2,1
1176,1613080000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,England,TRUE,FALSE,TRUE,TRUE,1,1,1,23,21,1
1177,1611950000000,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1178,1612000000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
1179,1612360000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,0,1,6,11,2
1180,1612560000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1181,1612600000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,3
1182,1612640000000,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1183,1612710000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1184,1612810000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,1,5
1185,1612970000000,2,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,1,6,8,2
1186,1611960000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,2,1,3
1187,1612020000000,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,1,1
1188,1612380000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,12,10,5
1189,1612380000000,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1190,1612810000000,1,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,0,2,1,1
1191,1612860000000,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,30,25,1
1192,1612870000000,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
1193,1612040000000,1,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1194,1612190000000,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
1195,1612570000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,7,11,11
1196,1612890000000,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,6,3,2
1197,1613000000000,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
